DrugIndex,NPSRADAROnline
DrugIndex,PackCode
DrugIndex,PackSort
DrugIndex,Parent_DRGIDX_UniqueCode_Fk
DrugIndex,ProdCode
DrugIndex,Quantity
DrugIndex,Repeat
DrugIndex,RequireScript
DrugIndex,RouteOfAdministration
DrugIndex,S8_Checked
DrugIndex,Schedule
DrugIndex,Strength
DrugIndex,UniqueCode
DrugIndex,UnusualQty
DrugIndex,UUID
EHR,Certificate
EHR,DoesPCEHRUrl
EHR,GCS_CreatedAt
EHR,GCS_UpdatedAt
EHR,HPIO
EHR,Id
EHR,Logo
EHR,Name
EHR,NASHCertificateFingerprint
EHR,Password
EHR,PrivateKeySHA1
EHR,SIMDUrl
EHR,UUID
EHealthInteraction,AB_Id_Fk
EHealthInteraction,CertType
EHealthInteraction,CertUseQualifier
EHealthInteraction,CertValue
EHealthInteraction,ELS_Endpoint
EHealthInteraction,GCS_CreatedAt
EHealthInteraction,GCS_UpdatedAt
EHealthInteraction,Id
EHealthInteraction,IsValid
EHealthInteraction,ServiceCategory
EHealthInteraction,ServiceEndPoint
EHealthInteraction,ServiceInterface
EHealthInteraction,ServiceProvider
EHealthInteraction,Target
EHealthInteraction,UUID
EMPL_join_PT,Current
EMPL_join_PT,EMPL_Id_Fk
EMPL_join_PT,GCS_CreatedAt
EMPL_join_PT,GCS_UpdatedAt
EMPL_join_PT,Id
EMPL_join_PT,PT_Id_Fk
EMPL_join_PT,UUID
EmailAddress,AB_Id_Fk
EmailAddress,Description
EmailAddress,EmailAddress
EmailAddress,FirstName
EmailAddress,FullName
EmailAddress,GCS_CreatedAt
EmailAddress,GCS_UpdatedAt
EmailAddress,Id
EmailAddress,PT_Id_Fk
EmailAddress,Surname
EmailAddress,UUID
Employer,AddressLine1
Employer,AddressLine2
Employer,Country
Employer,Email
Employer,ExternalId
Employer,Fax
Employer,GCS_CreatedAt
Employer,GCS_UpdatedAt
Employer,Id
Employer,Insurer
Employer,Insurer_AH_Id_Fk
Employer,MailAddress1
Employer,MailAddress2
Employer,MailPostcode
Employer,MailState
Employer,MailSuburb
Employer,Name
Employer,Phone1
Employer,Phone2
Employer,Postcode
Employer,SecondaryCode
Employer,State
Employer,Suburb
Employer,UUID
EyeExamination,AccomAmplitudeLeft
EyeExamination,AccomAmplitudeMethod
EyeExamination,AccomAmplitudeRight
EyeExamination,ActualDiameterLeft
EyeExamination,ActualDiameterRight
EyeExamination,ADepth1Left
EyeExamination,ADepth1Right
EyeExamination,AdnexaConjCommentsLeft
EyeExamination,AdnexaConjCommentsRight
EyeExamination,AdnexaConjHealthyLeft
EyeExamination,AdnexaConjHealthyRight
EyeExamination,AdnexaLidsCommentsLeft
EyeExamination,AdnexaLidsCommentsRight
EyeExamination,AdnexaLidsHealthyLeft
EyeExamination,AdnexaLidsHealthyRight
EyeExamination,AmslerL
EyeExamination,AmslerR
EyeExamination,APD
EyeExamination,APDL
EyeExamination,APDR
EyeExamination,ApplanationUsed
EyeExamination,AutoRefractionAxisLeft
EyeExamination,AutoRefractionAxisRight
EyeExamination,AutoRefractionCylLeft
EyeExamination,AutoRefractionCylRight
EyeExamination,AutoRefractionSphereLeft
EyeExamination,AutoRefractionSphereRight
EyeExamination,BedThicknessLeft
EyeExamination,BedThicknessRight
EyeExamination,BScanL
EyeExamination,BScanNormalL
EyeExamination,BScanNormalR
EyeExamination,BScanR
EyeExamination,BVD
EyeExamination,Chargeable
EyeExamination,CLColourLeft
EyeExamination,CLColourRight
EyeExamination,CLTintLeft
EyeExamination,CLTintRight
EyeExamination,Coat
EyeExamination,ColourComment
EyeExamination,ColourVisionPassed
EyeExamination,ConsentForm
EyeExamination,ContactLensBaseCurveL
EyeExamination,ContactLensBaseCurveR
EyeExamination,ContactLensDiamLeft
EyeExamination,ContactLensDiamRight
EyeExamination,ContactLensFitLeft
EyeExamination,ContactLensFitRight
EyeExamination,ContactLensOverRefLeft
EyeExamination,ContactLensOverRefRight
EyeExamination,ContactLensPowerAxisLeft
EyeExamination,ContactLensPowerAxisRight
EyeExamination,ContactLensPowerCylLeft
EyeExamination,ContactLensPowerCylRight
EyeExamination,ContactLensPowerSphereLeft
EyeExamination,ContactLensPowerSphereRight
EyeExamination,ContactLensQtyBoth
EyeExamination,ContactLensQtyLeft
EyeExamination,ContactLensQtyRight
EyeExamination,ContactLensSupplier
EyeExamination,ContactLensTypeLeft
EyeExamination,ContactLensTypeRight
EyeExamination,ContactLensVALeft
EyeExamination,ContactLensVARight
EyeExamination,ContrastSensitivity10pctLeft
EyeExamination,ContrastSensitivity10pctRight
EyeExamination,ContrastSensitivity90pctLeft
EyeExamination,ContrastSensitivity90pctRight
EyeExamination,ContrastSensitivityMethod
EyeExamination,CornealThicknessLeft
EyeExamination,CornealThicknessRight
EyeExamination,CoverTest
EyeExamination,CranialNervesNormalL
EyeExamination,CranialNervesNormalR
EyeExamination,CranialNervesNoteL
EyeExamination,CranialNervesNoteR
EyeExamination,CRAxisLeft
EyeExamination,CRAxisRight
EyeExamination,CRCylLeft
EyeExamination,CRCylRight
EyeExamination,CRDateLeft
EyeExamination,CRDateRight
EyeExamination,CRSphereLeft
EyeExamination,CRSphereRight
EyeExamination,CRVALeft
EyeExamination,CRVARight
EyeExamination,CupDiskRatioCommentsLeft
EyeExamination,CupDiskRatioCommentsRight
EyeExamination,CupDiskRatioLeft
EyeExamination,CupDiskRatioRight
EyeExamination,CurrentScriptAxisLeft
EyeExamination,CurrentScriptAxisRight
EyeExamination,CurrentScriptBaseLeft
EyeExamination,CurrentScriptBaseRight
EyeExamination,CurrentScriptCylLeft
EyeExamination,CurrentScriptCylRight
EyeExamination,CurrentScriptDistPD
EyeExamination,CurrentScriptInterAddLeft
EyeExamination,CurrentScriptInterAddRight
EyeExamination,CurrentScriptNearAddLeft
EyeExamination,CurrentScriptNearAddRight
EyeExamination,CurrentScriptNearPD
EyeExamination,CurrentScriptPrismLeft
EyeExamination,CurrentScriptPrismRight
EyeExamination,CurrentScriptSphereLeft
EyeExamination,CurrentScriptSphereRight
EyeExamination,CurrentScriptVABino
EyeExamination,CurrentScriptVALeft
EyeExamination,CurrentScriptVARight
EyeExamination,DepthofCupLeft
EyeExamination,DepthofCupRight
EyeExamination,Diagnosis
EyeExamination,Diagnostic
EyeExamination,DilationDrops
EyeExamination,DilationTime
EyeExamination,DrugsUsed
EyeExamination,EndoCountLeft
EyeExamination,EndoCountRight
EyeExamination,EOM
EyeExamination,ExamDate
EyeExamination,ExtraTests
EyeExamination,EyeTrackingLeft
EyeExamination,EyeTrackingRight
EyeExamination,FFAL
EyeExamination,FFANormalL
EyeExamination,FFANormalR
EyeExamination,FFAR
EyeExamination,FieldsL
EyeExamination,FieldsNormalL
EyeExamination,FieldsNormalR
EyeExamination,FieldsR
EyeExamination,FlapThicknessLeft
EyeExamination,FlapThicknessRight
EyeExamination,FundMaculaCommLeft
EyeExamination,FundMaculaCommRight
EyeExamination,FundMaculaLeft
EyeExamination,FundMaculaRight
EyeExamination,FundPeripheryCommLeft
EyeExamination,FundPeripheryCommRight
EyeExamination,FundPeripheryLeft
EyeExamination,FundPeripheryRight
EyeExamination,FundPPoleCommLeft
EyeExamination,FundPPoleCommRight
EyeExamination,FundPPoleLeft
EyeExamination,FundPPoleRight
EyeExamination,FundVesselsCommLeft
EyeExamination,FundVesselsCommRight
EyeExamination,FundVesselsLeft
EyeExamination,FundVesselsRight
EyeExamination,GCS_CreatedAt
EyeExamination,GCS_UpdatedAt
EyeExamination,HingeLeft
EyeExamination,HingeRight
EyeExamination,HumidityLeft
EyeExamination,HumidityRight
EyeExamination,Id
EyeExamination,InterviewFamilyHx
EyeExamination,InterviewPersonalHx
EyeExamination,InterviewReason
EyeExamination,IntralasikBedLeft
EyeExamination,IntralasikBedRight
EyeExamination,IntralasikLineSepartionLeft
EyeExamination,IntralasikLineSepartionRight
EyeExamination,IntralasikSideCutLeft
EyeExamination,IntralasikSideCutRight
EyeExamination,IntralasikSpoteparationLeft
EyeExamination,IntralasikSpoteparationRight
EyeExamination,KeratAvRadiusLeft
EyeExamination,KeratAvRadiusRight
EyeExamination,KeratAxis2Left
EyeExamination,KeratAxis2Right
EyeExamination,KeratCurv2Left
EyeExamination,KeratCurv2Right
EyeExamination,KeratometryAlongLeft
EyeExamination,KeratometryAlongRight
EyeExamination,KeratometryCurvatureLeft
EyeExamination,KeratometryCurvatureRight
EyeExamination,KeratometryManAxis1Left
EyeExamination,KeratometryManAxis1Right
EyeExamination,KeratometryManAxis2Left
EyeExamination,KeratometryManAxis2Right
EyeExamination,KeratometryManD1Left
EyeExamination,KeratometryManD1Right
EyeExamination,KeratometryManD2Left
EyeExamination,KeratometryManD2Right
EyeExamination,KeratometryRadiusLeft
EyeExamination,KeratometryRadiusRight
EyeExamination,KeratRadius2Left
EyeExamination,KeratRadius2Right
EyeExamination,KeratResCylLeft
EyeExamination,KeratResCylRight
EyeExamination,Laser1AxisLeft
EyeExamination,Laser1AxisRight
EyeExamination,Laser1CylLeft
EyeExamination,Laser1CylRight
EyeExamination,Laser1SphereLeft
EyeExamination,Laser1SphereRight
EyeExamination,Laser2AxisLeft
EyeExamination,Laser2AxisRight
EyeExamination,Laser2CylLeft
EyeExamination,Laser2CylRight
EyeExamination,Laser2SphereLeft
EyeExamination,Laser2SphereRight
EyeExamination,Laser3AxisLeft
EyeExamination,Laser3AxisRight
EyeExamination,Laser3CylLeft
EyeExamination,Laser3CylRight
EyeExamination,Laser3SphereLeft
EyeExamination,Laser3SphereRight
EyeExamination,LaserPulsesLeft
EyeExamination,LaserPulsesRight
EyeExamination,Lens
EyeExamination,LMCoverB
EyeExamination,LMCoverL
EyeExamination,LMCoverR
EyeExamination,LMGlassesB
EyeExamination,LMGlassesL
EyeExamination,LMGlassesR
EyeExamination,LMNVACoverB
EyeExamination,LMNVACoverL
EyeExamination,LMNVACoverR
EyeExamination,LMNVAGlassesB
EyeExamination,LMNVAGlassesL
EyeExamination,LMNVAGlassesR
EyeExamination,LMNVAUAB
EyeExamination,LMNVAUAL
EyeExamination,LMNVAUAR
EyeExamination,LMPinholeB
EyeExamination,LMPinholeL
EyeExamination,LMPinholeR
EyeExamination,LMUAB
EyeExamination,LMUAL
EyeExamination,LMUAR
EyeExamination,MediaACQCommentsLeft
EyeExamination,MediaACQCommentsRight
EyeExamination,MediaACQHealthyLeft
EyeExamination,MediaACQHealthyRight
EyeExamination,MediaCorneaCommentsLeft
EyeExamination,MediaCorneaCommentsRight
EyeExamination,MediaCorneaHealthyLeft
EyeExamination,MediaCorneaHealthyRight
EyeExamination,MediaLensCommLeft
EyeExamination,MediaLensCommRight
EyeExamination,MediaLensLeft
EyeExamination,MediaLensRight
EyeExamination,MediaVitCommLeft
EyeExamination,MediaVitCommRight
EyeExamination,MediaVitLeft
EyeExamination,MediaVitRight
EyeExamination,Medication
EyeExamination,MRADDLeft
EyeExamination,MRADDRight
EyeExamination,MRAxisLeft
EyeExamination,MRAxisRight
EyeExamination,MRCylLeft
EyeExamination,MRCylRight
EyeExamination,MRDateLeft
EyeExamination,MRDateRight
EyeExamination,MRnVACorrectedLeft
EyeExamination,MRnVACorrectedRight
EyeExamination,MRSphereLeft
EyeExamination,MRSphereRight
EyeExamination,MRVALeft
EyeExamination,MRVARight
EyeExamination,NeuroRetinalRimLeft
EyeExamination,NeuroRetinalRimRight
EyeExamination,NewScriptAxisLeft
EyeExamination,NewScriptAxisRight
EyeExamination,NewScriptBaseLeft
EyeExamination,NewScriptBaseRight
EyeExamination,NewScriptCylLeft
EyeExamination,NewScriptCylRight
EyeExamination,NewScriptDistPD
EyeExamination,NewScriptInterAddLeft
EyeExamination,NewScriptInterAddRight
EyeExamination,NewScriptNearAddLeft
EyeExamination,NewScriptNearAddRight
EyeExamination,NewScriptNearPD
EyeExamination,NewScriptPrismLeft
EyeExamination,NewScriptPrismRight
EyeExamination,NewScriptSphereLeft
EyeExamination,NewScriptSphereRight
EyeExamination,NextVisit
EyeExamination,Notes
EyeExamination,NumTreatments
EyeExamination,OCTThicknessL
EyeExamination,OCTThicknessNormalL
EyeExamination,OCTThicknessNormalR
EyeExamination,OCTThicknessR
EyeExamination,OMBHeterophoria
EyeExamination,OMBHeterotropia
EyeExamination,OMBMotility
EyeExamination,OrbscanLeft
EyeExamination,OrbscanRight
EyeExamination,OtherEyeTestNotes
EyeExamination,OtherProcDescrLeft
EyeExamination,OtherProcDescrRight
EyeExamination,OtherProcLeft
EyeExamination,OtherProcRight
EyeExamination,PachLeft
EyeExamination,PachRight
EyeExamination,PeripheryIndentedL
EyeExamination,PeripheryIndentedR
EyeExamination,Plan
EyeExamination,PlannedDiameterLeft
EyeExamination,PlannedDiameterRight
EyeExamination,PlannedProcedureNotesLeft
EyeExamination,PlannedProcedureNotesRight
EyeExamination,PlannedProcLeft
EyeExamination,PlannedProcRight
EyeExamination,PlannedSurgeryNotesLeft
EyeExamination,PlannedSurgeryNotesRight
EyeExamination,PlannedThicknessLeft
EyeExamination,PlannedThicknessRight
EyeExamination,PresbopiaDiscussed
EyeExamination,PresentingComplaint
EyeExamination,ProcedureCommentsLeft
EyeExamination,ProcedureCommentsRight
EyeExamination,Provider
EyeExamination,PT_Id_Fk
EyeExamination,PupilFindings
EyeExamination,PupilScotopic
EyeExamination,PupilsDirConsNear
EyeExamination,PupilSizeLeft
EyeExamination,PupilSizeRight
EyeExamination,RefractionLeft
EyeExamination,RefractionRight
EyeExamination,RepetitionRateLeft
EyeExamination,RepetitionRateRight
EyeExamination,ResidualThicknessLeft
EyeExamination,ResidualThicknessRight
EyeExamination,RiskExplained
EyeExamination,ScrubNurse
EyeExamination,SoftwareLeft
EyeExamination,SoftwareRight
EyeExamination,SubjVADistPD
EyeExamination,SubjVAInterAddLeft
EyeExamination,SubjVAInterAddRight
EyeExamination,SubjVANearAddLeft
EyeExamination,SubjVANearAddRight
EyeExamination,SubjVANearPD
EyeExamination,Surgeon1
EyeExamination,SurgeonIOP
EyeExamination,SurgeryTechLeft
EyeExamination,SurgeryTechRight
EyeExamination,Technician1
EyeExamination,TechnicianDD
EyeExamination,TechnicianEC
EyeExamination,TechnicianIOP
EyeExamination,TechnicianMK
EyeExamination,TechnicianPS
EyeExamination,TemperatureLeft
EyeExamination,TemperatureRight
EyeExamination,Tint
EyeExamination,Tonometry1Left
EyeExamination,Tonometry1Method
EyeExamination,Tonometry1Right
EyeExamination,Tonometry1Time
EyeExamination,Tonometry2Left
EyeExamination,Tonometry2Method
EyeExamination,Tonometry2Right
EyeExamination,Tonometry2Time
EyeExamination,TreatmentType
EyeExamination,UUID
EyeExamination,VABestBino
EyeExamination,VABestLeft
EyeExamination,VABestRight
EyeExamination,VACoverBino
EyeExamination,VACoverLeft
EyeExamination,VACoverRight
EyeExamination,VAGlassesBino
EyeExamination,VAGlassesLeft
EyeExamination,VAGlassesRight
EyeExamination,VANearCoverBino
EyeExamination,VANearCoverLeft
EyeExamination,VANearCoverRight
EyeExamination,VANearGlassesBino
EyeExamination,VANearGlassesLeft
EyeExamination,VANearGlassesRight
EyeExamination,VANearUnaidedBino
EyeExamination,VANearUnaidedLeft
EyeExamination,VANearUnaidedRight
EyeExamination,VANotes
EyeExamination,VAPinholeBino
EyeExamination,VAPinholeLeft
EyeExamination,VAPinholeRight
EyeExamination,VAUnaidedBino
EyeExamination,VAUnaidedLeft
EyeExamination,VAUnaidedRight
EyeExamination,ZRAxisLeft
EyeExamination,ZRAxisRight
EyeExamination,ZRCylLeft
EyeExamination,ZRCylRight
EyeExamination,ZRSphereLeft
EyeExamination,ZRSphereRight
EyeExamination,ZywayLeft
EyeExamination,ZywayRight
FieldContainer,EventEndTime
FieldContainer,GCS_CreatedAt
FieldContainer,GCS_UpdatedAt
FieldContainer,Id
FieldContainer,UUID
FilePath,Computer
FilePath,ConfigOKFg
FilePath,EDIToken
FilePath,FormsDirectorURL
FilePath,GCS_CreatedAt
FilePath,GCS_UpdatedAt
FilePath,Id
FilePath,Identifier
FilePath,Name
FilePath,Path
FilePath,UUID
FormData,Brand
FormData,CMICode
FormData,Co
FormData,Da
FormData,Drowsy
FormData,FoodCode
FormData,Form
FormData,FormCode
FormData,FormSort
FormData,GenericList
FormData,Gf
FormData,Id
FormData,ProdCode
FormData,Rx
FormData,RxText
GSTRecord,AH_Id_Fk
GSTRecord,GCS_CreatedAt
GSTRecord,GCS_UpdatedAt
GSTRecord,GSTBilled
GSTRecord,GSTReceived
GSTRecord,Id
GSTRecord,Item
GSTRecord,Provider
GSTRecord,SALE_Id_Fk
GSTRecord,TransactionDate
GSTRecord,UUID
GenieWebSession,GCS_CreatedAt
GenieWebSession,GCS_UpdatedAt
GenieWebSession,Id
GenieWebSession,isAdmin
GenieWebSession,LastActivityDate
GenieWebSession,LastActivityTime
GenieWebSession,SessionId
GenieWebSession,Type
GenieWebSession,Username
GenieWebSession,UUID
Graphic,Description
Graphic,DocumentType
Graphic,From
Graphic,GCS_CreatedAt
Graphic,GCS_UpdatedAt
Graphic,Id
Graphic,ImageDate
Graphic,Keyword1
Graphic,Keyword2
Graphic,Keyword3
Graphic,MacDocumentCreator
Graphic,MacDocumentType
Graphic,ModificationDate
Graphic,PathName
Graphic,PT_Id_Fk
Graphic,RealName
Graphic,ReviewBy
Graphic,Reviewed
Graphic,ReviewedDate
Graphic,UseInDrawing
Graphic,UUID
Graphic,WinDocumentType
GroupGrouper,Description
GroupGrouper,GCS_CreatedAt
GroupGrouper,GCS_UpdatedAt
GroupGrouper,grouper_id
GroupGrouper,Id
GroupGrouper,Name
GroupGrouper,UUID
GroupKeyword,GCS_CreatedAt
GroupKeyword,GCS_UpdatedAt
GroupKeyword,Id
GroupKeyword,keyword
GroupKeyword,keyword_id
GroupKeyword,UUID
GroupKeywordGrouper,GCS_CreatedAt
GroupKeywordGrouper,GCS_UpdatedAt
GroupKeywordGrouper,grouper_id
GroupKeywordGrouper,Id
GroupKeywordGrouper,keyword_id
GroupKeywordGrouper,UUID
HIAudit,AuditDate
HIAudit,AuditTime
HIAudit,GCS_CreatedAt
HIAudit,GCS_UpdatedAt
HIAudit,HIWSMessageId
HIAudit,HIWSOperation
HIAudit,HIWSVersion
HIAudit,Id
HIAudit,IHINew
HIAudit,IHIOrig
HIAudit,IHIRecordStatusNew
HIAudit,IHIRecordStatusOrig
HIAudit,IHIStatusNew
HIAudit,IHIStatusOrig
HIAudit,PatientNameNew
HIAudit,PatientNameOrig
HIAudit,PT_Id_Fk
HIAudit,Source
HIAudit,UserHPII
HIAudit,UserHPIO
HIAudit,UserName
HIAudit,UUID
HOACIREncounter,ACIRTRN_Id_Fk
HOACIREncounter,EncounterID
HOACIREncounter,ErrorCode
HOACIREncounter,GCS_CreatedAt
HOACIREncounter,GCS_UpdatedAt
HOACIREncounter,Id
HOACIREncounter,PT_Id_Fk
HOACIREncounter,UUID
HOACIREpisode,ACIRENC_Id_Fk
HOACIREpisode,EpisodeID
HOACIREpisode,ErrorCode
HOACIREpisode,GCS_CreatedAt
HOACIREpisode,GCS_UpdatedAt
HOACIREpisode,Id
HOACIREpisode,UUID
HOACIREpisode,VACN_Id_Fk
HOACIRTransmission,ClaimID
HOACIRTransmission,ErrorCode
HOACIRTransmission,GCS_CreatedAt
HOACIRTransmission,GCS_UpdatedAt
HOACIRTransmission,Id
HOACIRTransmission,TransmissionDate
HOACIRTransmission,TransmissionTime
HOACIRTransmission,UUID
HOBBDvaClaim,BatchNum
HOBBDvaClaim,ClaimAmount
HOBBDvaClaim,DVATRN_Id_Fk
HOBBDvaClaim,Finalised
HOBBDvaClaim,GCS_CreatedAt
HOBBDvaClaim,GCS_UpdatedAt
HOBBDvaClaim,Id
HOBBDvaClaim,Payee
HOBBDvaClaim,Provider
HOBBDvaClaim,Status
HOBBDvaClaim,UUID
HOBBDvaTransmission,Amount
HOBBDvaTransmission,ClaimContent
HOBBDvaTransmission,ClaimMessage
HOBBDvaTransmission,GCS_CreatedAt
HOBBDvaTransmission,GCS_UpdatedAt
HOBBDvaTransmission,Id
HOBBDvaTransmission,NumOfClaim
HOBBDvaTransmission,Re
HOBBDvaTransmission,Sent
HOBBDvaTransmission,TransactionId
HOBBDvaTransmission,TransmissionDate
HOBBDvaTransmission,TransmissionType
HOBBDvaTransmission,UUID
HOIMCClaim,AH_Id_Fk
HOIMCClaim,AlternateAddress
HOIMCClaim,ClaimStatus
HOIMCClaim,ClaimTypeCde
HOIMCClaim,DeletedDate
HOIMCClaim,FacilityId
HOIMCClaim,Fg
HOIMCClaim,FundBrandId
HOIMCClaim,FundPayeeId
HOIMCClaim,GCS_CreatedAt
HOIMCClaim,GCS_UpdatedAt
HOIMCClaim,HF_Id_Fk
HOIMCClaim,Id
HOIMCClaim,PrincipalProviderNum
HOIMCClaim,PT_Id_Fk
HOIMCClaim,SenderContactEmail
HOIMCClaim,SenderContactPersonName
HOIMCClaim,SenderContactPersonPhone
HOIMCClaim,ServiceType
HOIMCClaim,UUID
HOIMCPaymentDetail,AcctRefId
HOIMCPaymentDetail,BenefitAmount
HOIMCPaymentDetail,ClaimChannelCde
HOIMCPaymentDetail,GCS_CreatedAt
HOIMCPaymentDetail,GCS_UpdatedAt
HOIMCPaymentDetail,HOTRAN_Id_Fk
HOIMCPaymentDetail,Id
HOIMCPaymentDetail,IMCPHD_Id_Fk
HOIMCPaymentDetail,LodgementDate
HOIMCPaymentDetail,UUID
HOIMCPaymentHeader,BankAcctName
HOIMCPaymentHeader,BankAcctNum
HOIMCPaymentHeader,BSBCode
HOIMCPaymentHeader,DepositAmount
HOIMCPaymentHeader,GCS_CreatedAt
HOIMCPaymentHeader,GCS_UpdatedAt
HOIMCPaymentHeader,Id
HOIMCPaymentHeader,PartNum
HOIMCPaymentHeader,PartTotal
HOIMCPaymentHeader,PayeeLocationId
HOIMCPaymentHeader,PayerName
HOIMCPaymentHeader,PaymentReference
HOIMCPaymentHeader,PaymentRunDate
HOIMCPaymentHeader,RemittanceAdviceId
HOIMCPaymentHeader,UUID
HOIMCProcessClaimExplain,ClaimFundExplanationCode
HOIMCProcessClaimExplain,ClaimFundExplanationText
HOIMCProcessClaimExplain,GCS_CreatedAt
HOIMCProcessClaimExplain,GCS_UpdatedAt
HOIMCProcessClaimExplain,Id
HOIMCProcessClaimExplain,IMCCHD_Id_Fk
HOIMCProcessClaimExplain,UUID
HOIMCProcessClaimHeader,AcctRefId
HOIMCProcessClaimHeader,ClaimFundAssessmentCde
HOIMCProcessClaimHeader,ClaimId
HOIMCProcessClaimHeader,CurrentPatientFirstName
HOIMCProcessClaimHeader,CurrentPatientMedicareCardNum
HOIMCProcessClaimHeader,CurrentPatientReferenceNum
HOIMCProcessClaimHeader,FundStatusCode
HOIMCProcessClaimHeader,GCS_CreatedAt
HOIMCProcessClaimHeader,GCS_UpdatedAt
HOIMCProcessClaimHeader,HOTRAN_Id_Fk
HOIMCProcessClaimHeader,Id
HOIMCProcessClaimHeader,MedicareCardFgCde
HOIMCProcessClaimHeader,MedicareStatusCode
HOIMCProcessClaimHeader,PatientFirstName
HOIMCProcessClaimHeader,PatientMedicareCardNum
HOIMCProcessClaimHeader,PatientReferenceNum
HOIMCProcessClaimHeader,UUID
HOIMCProcessService,ChargeAmount
HOIMCProcessService,FundBenefitAmount
HOIMCProcessService,GCS_CreatedAt
HOIMCProcessService,GCS_UpdatedAt
HOIMCProcessService,Id
HOIMCProcessService,IMCCHD_Id_Fk
HOIMCProcessService,ItemNum
HOIMCProcessService,MedicareBenefitAmount
HOIMCProcessService,MedicareExplanationCode
HOIMCProcessService,ScheduleFee
HOIMCProcessService,ServiceDate
HOIMCProcessService,ServiceFundAssessmentCde
HOIMCProcessService,ServiceId
HOIMCProcessService,UUID
HOIMCProcessServiceExplain,GCS_CreatedAt
HOIMCProcessServiceExplain,GCS_UpdatedAt
HOIMCProcessServiceExplain,Id
HOIMCProcessServiceExplain,IMCSVC_Id_Fk
HOIMCProcessServiceExplain,ServiceFundExplanationCode
HOIMCProcessServiceExplain,ServiceFundExplanationText
HOIMCProcessServiceExplain,UUID
HOIMCService,Fg
HOIMCService,GCS_CreatedAt
HOIMCService,GCS_UpdatedAt
HOIMCService,Id
HOIMCService,IMCVCH_Id_Fk
HOIMCService,SALE_Id_Fk
HOIMCService,ServiceId
HOIMCService,UUID
HOIMCTransmission,ClaimDate
HOIMCTransmission,ERATransactionId
HOIMCTransmission,FundStatusCode
HOIMCTransmission,GCS_CreatedAt
HOIMCTransmission,GCS_UpdatedAt
HOIMCTransmission,Id
HOIMCTransmission,IMCCLM_Id_Fk
HOIMCTransmission,LodgementDate
HOIMCTransmission,LodgementTime
HOIMCTransmission,MedicareStatusCode
HOIMCTransmission,ProcessStatusCde
HOIMCTransmission,ReferenceId
HOIMCTransmission,ReportStatusCde
HOIMCTransmission,TransactionId
HOIMCTransmission,TransmissionId
HOIMCTransmission,TransmissionStatusCode
HOIMCTransmission,UUID
HOIMCVoucher,AdmissionDate
HOIMCVoucher,DischargeDate
HOIMCVoucher,Fg
HOIMCVoucher,GapAmount
HOIMCVoucher,GapPerItemFg
HOIMCVoucher,GCS_CreatedAt
HOIMCVoucher,GCS_UpdatedAt
HOIMCVoucher,Id
HOIMCVoucher,IFCIssueCde
HOIMCVoucher,IMCCLM_Id_Fk
HOIMCVoucher,NoReferralReason
HOIMCVoucher,REFRL_Id_Fk
HOIMCVoucher,RQST_Id_Fk
HOIMCVoucher,ServicingProviderNum
HOIMCVoucher,UUID
HOIMCVoucher,VoucherNum
HOPCTransmission,GCS_CreatedAt
HOPCTransmission,GCS_UpdatedAt
HOPCTransmission,Id
HOPCTransmission,TransmissionDate
HOPCTransmission,TransmissionId
HOPCTransmission,TransmissionTime
HOPCTransmission,UUID
HOParticipant,AH_Id_Fk
HOParticipant,BrandID
HOParticipant,CapabilityFg
HOParticipant,ContactNum
HOParticipant,FundName
HOParticipant,GCS_CreatedAt
HOParticipant,GCS_UpdatedAt
HOParticipant,Id
HOParticipant,LastUpdated
HOParticipant,UUID
HealthAssessment,AborTSI
HealthAssessment,Action
HealthAssessment,AlcoholConsumption
HealthAssessment,AlliedHealthService
HealthAssessment,AssessmentDate
HealthAssessment,AuditComment
HealthAssessment,AuditResult
HealthAssessment,AuditScore
HealthAssessment,BMI
HealthAssessment,BowelIncontinent
HealthAssessment,CaredPerson
HealthAssessment,CarerContactDetail
HealthAssessment,CarerName
HealthAssessment,CarerResult
HealthAssessment,CarerStrainScore
HealthAssessment,CoughSneeze
HealthAssessment,CurrentProblem
HealthAssessment,Diastolic
HealthAssessment,DrivingComment
HealthAssessment,DukesResult
HealthAssessment,DukesScale
HealthAssessment,EarCanal
HealthAssessment,ExaminationComment
HealthAssessment,Exercise
HealthAssessment,FeetComment
HealthAssessment,FeetProblem
HealthAssessment,FirstIn12Month
HealthAssessment,FitToDrive
HealthAssessment,Followup
HealthAssessment,FolsteinScore
HealthAssessment,GCS_CreatedAt
HealthAssessment,GCS_UpdatedAt
HealthAssessment,GDSComment
HealthAssessment,GeneralExamination
HealthAssessment,GeneralHealth
HealthAssessment,GerDepResult
HealthAssessment,GeriatricDepressionScale
HealthAssessment,HasACarer
HealthAssessment,HearingAid
HealthAssessment,HearingComment
HealthAssessment,Height
HealthAssessment,Home1
HealthAssessment,Home2
HealthAssessment,Home3
HealthAssessment,Home4
HealthAssessment,Home5
HealthAssessment,Home6
HealthAssessment,Home7
HealthAssessment,Home8
HealthAssessment,Home9
HealthAssessment,HomeAssessment
HealthAssessment,HomeSuggestion
HealthAssessment,Incontinent
HealthAssessment,IncontinentComment
HealthAssessment,InfluenzaDate
HealthAssessment,IsACarer
HealthAssessment,Item
HealthAssessment,LivesIn
HealthAssessment,Living
HealthAssessment,LivingComment
